資料年月,縣市,燃料別,車種類別,數量
202012,臺北市,液化石油氣,小貨車,0
202012,臺北市,液化石油氣,特種車,0
202012,臺北市,液化石油氣,機車重型,0
202012,臺北市,液化石油氣,機車輕型,0
202012,臺北市,電能,大客車,16
202012,臺北市,電能,大貨車,0
202012,臺北市,電能,小客車,451
202012,臺北市,電能,小貨車,0
202012,臺北市,電能,特種車,5
202012,臺北市,電能,機車重型,560
202012,臺北市,電能,機車輕型,255
202012,臺北市,電能(增程),大客車,0
202012,臺北市,電能(增程),大貨車,0
202012,臺北市,電能(增程),小客車,0
202012,臺北市,電能(增程),小貨車,0
202012,臺北市,電能(增程),特種車,0
202012,臺北市,電能(增程),機車重型,0
202012,臺北市,電能(增程),機車輕型,0
202012,臺北市,電能/汽油,大客車,0
202012,臺北市,電能/汽油,大貨車,0
202012,臺北市,電能/汽油,小客車,18
202012,臺北市,電能/汽油,小貨車,0
202012,臺北市,電能/汽油,特種車,0
202012,臺北市,電能/汽油,機車重型,0
202012,臺北市,電能/汽油,機車輕型,0
202012,臺北市,電能/柴油,大客車,0
202012,臺北市,電能/柴油,大貨車,0
202012,臺北市,電能/柴油,小客車,0
202012,臺北市,電能/柴油,小貨車,0
202012,臺北市,電能/柴油,特種車,0
202012,臺北市,電能/柴油,機車重型,0
202012,臺北市,電能/柴油,機車輕型,0
202012,臺北市,總計,大客車,35
202012,臺北市,總計,大貨車,37
202012,臺北市,總計,小客車,5899
202012,臺北市,總計,小貨車,729
202012,臺北市,總計,特種車,76
202012,臺北市,總計,機車重型,8306
202012,臺北市,總計,機車輕型,255
202101,臺北市,汽油,大客車,0
202101,臺北市,汽油,大貨車,0
202101,臺北市,汽油,小客車,5200
202101,臺北市,汽油,小貨車,387
202101,臺北市,汽油,特種車,14
202101,臺北市,汽油,機車重型,3391
202101,臺北市,汽油,機車輕型,0
202101,臺北市,汽油(油電),大客車,0
202101,臺北市,汽油(油電),大貨車,0
202101,臺北市,汽油(油電),小客車,1490
202101,臺北市,汽油(油電),小貨車,0
202101,臺北市,汽油(油電),特種車,0
202101,臺北市,汽油(油電),機車重型,0
202101,臺北市,汽油(油電),機車輕型,0
202101,臺北市,汽油/LPG,大客車,0
202101,臺北市,汽油/LPG,大貨車,0
202101,臺北市,汽油/LPG,小客車,0
202101,臺北市,汽油/LPG,小貨車,0
202101,臺北市,汽油/LPG,特種車,0
202101,臺北市,汽油/LPG,機車重型,0
202101,臺北市,汽油/LPG,機車輕型,0
202101,臺北市,汽油/電能,大客車,0
202101,臺北市,汽油/電能,大貨車,0
202101,臺北市,汽油/電能,小客車,2
202101,臺北市,汽油/電能,小貨車,0
202101,臺北市,汽油/電能,特種車,0
202101,臺北市,汽油/電能,機車重型,0
202101,臺北市,汽油/電能,機車輕型,0
202101,臺北市,柴油,大客車,27
202101,臺北市,柴油,大貨車,67
202101,臺北市,柴油,小客車,203
202101,臺北市,柴油,小貨車,257
202101,臺北市,柴油,特種車,17
202101,臺北市,柴油,機車重型,0
202101,臺北市,柴油,機車輕型,0
202101,臺北市,柴油(油電),大客車,0
202101,臺北市,柴油(油電),大貨車,0
202101,臺北市,柴油(油電),小客車,8
202101,臺北市,柴油(油電),小貨車,0
202101,臺北市,柴油(油電),特種車,0
202101,臺北市,柴油(油電),機車重型,0
202101,臺北市,柴油(油電),機車輕型,0
202101,臺北市,柴油/電能,大客車,0
202101,臺北市,柴油/電能,大貨車,0
202101,臺北市,柴油/電能,小客車,0
202101,臺北市,柴油/電能,小貨車,0
202101,臺北市,柴油/電能,特種車,0
202101,臺北市,柴油/電能,機車重型,0
202101,臺北市,柴油/電能,機車輕型,0
202101,臺北市,液化石油氣,大客車,0
202101,臺北市,液化石油氣,大貨車,0
202101,臺北市,液化石油氣,小客車,0
202101,臺北市,液化石油氣,小貨車,0
202101,臺北市,液化石油氣,特種車,0
202101,臺北市,液化石油氣,機車重型,0
202101,臺北市,液化石油氣,機車輕型,0
202101,臺北市,電能,大客車,0
202101,臺北市,電能,大貨車,0
202101,臺北市,電能,小客車,96
202101,臺北市,電能,小貨車,2
202101,臺北市,電能,特種車,0
202101,臺北市,電能,機車重型,75
202101,臺北市,電能,機車輕型,7
202101,臺北市,電能(增程),大客車,0
202101,臺北市,電能(增程),大貨車,0
202101,臺北市,電能(增程),小客車,0
202101,臺北市,電能(增程),小貨車,0
202101,臺北市,電能(增程),特種車,0
202101,臺北市,電能(增程),機車重型,0
202101,臺北市,電能(增程),機車輕型,0
202101,臺北市,電能/汽油,大客車,0
202101,臺北市,電能/汽油,大貨車,0
202101,臺北市,電能/汽油,小客車,19
202101,臺北市,電能/汽油,小貨車,0
202101,臺北市,電能/汽油,特種車,0
202101,臺北市,電能/汽油,機車重型,0
202101,臺北市,電能/汽油,機車輕型,0
202101,臺北市,電能/柴油,大客車,0
202101,臺北市,電能/柴油,大貨車,0
202101,臺北市,電能/柴油,小客車,0
202101,臺北市,電能/柴油,小貨車,0
202101,臺北市,電能/柴油,特種車,0
202101,臺北市,電能/柴油,機車重型,0
202101,臺北市,電能/柴油,機車輕型,0
202101,臺北市,總計,大客車,27
202101,臺北市,總計,大貨車,67
202101,臺北市,總計,小客車,7018
202101,臺北市,總計,小貨車,646
202101,臺北市,總計,特種車,31
202101,臺北市,總計,機車重型,3466
202101,臺北市,總計,機車輕型,7
202102,臺北市,汽油,大客車,0
202102,臺北市,汽油,大貨車,0
202102,臺北市,汽油,小客車,2862
202102,臺北市,汽油,小貨車,182
202102,臺北市,汽油,特種車,9
202102,臺北市,汽油,機車重型,2638
202102,臺北市,汽油,機車輕型,0
202102,臺北市,汽油(油電),大客車,0
202102,臺北市,汽油(油電),大貨車,0
202102,臺北市,汽油(油電),小客車,760
202102,臺北市,汽油(油電),小貨車,0
202102,臺北市,汽油(油電),特種車,0
202102,臺北市,汽油(油電),機車重型,0
202102,臺北市,汽油(油電),機車輕型,0
202102,臺北市,汽油/LPG,大客車,0
202102,臺北市,汽油/LPG,大貨車,0
202102,臺北市,汽油/LPG,小客車,0
202102,臺北市,汽油/LPG,小貨車,0
202102,臺北市,汽油/LPG,特種車,0
202102,臺北市,汽油/LPG,機車重型,0
202102,臺北市,汽油/LPG,機車輕型,0
202102,臺北市,汽油/電能,大客車,0
202102,臺北市,汽油/電能,大貨車,0
202102,臺北市,汽油/電能,小客車,10
202102,臺北市,汽油/電能,小貨車,0
202102,臺北市,汽油/電能,特種車,0
202102,臺北市,汽油/電能,機車重型,0
202102,臺北市,汽油/電能,機車輕型,0
202102,臺北市,柴油,大客車,22
202102,臺北市,柴油,大貨車,33
202102,臺北市,柴油,小客車,142
202102,臺北市,柴油,小貨車,195
202102,臺北市,柴油,特種車,24
202102,臺北市,柴油,機車重型,0
202102,臺北市,柴油,機車輕型,0
202102,臺北市,柴油(油電),大客車,0
202102,臺北市,柴油(油電),大貨車,0
202102,臺北市,柴油(油電),小客車,1
202102,臺北市,柴油(油電),小貨車,0
202102,臺北市,柴油(油電),特種車,0
202102,臺北市,柴油(油電),機車重型,0
202102,臺北市,柴油(油電),機車輕型,0
202102,臺北市,柴油/電能,大客車,0
202102,臺北市,柴油/電能,大貨車,0
202102,臺北市,柴油/電能,小客車,0
202102,臺北市,柴油/電能,小貨車,0
202102,臺北市,柴油/電能,特種車,0
202102,臺北市,柴油/電能,機車重型,0
202102,臺北市,柴油/電能,機車輕型,0
202102,臺北市,液化石油氣,大客車,0
202102,臺北市,液化石油氣,大貨車,0
202102,臺北市,液化石油氣,小客車,0
202102,臺北市,液化石油氣,小貨車,0
202102,臺北市,液化石油氣,特種車,0
202102,臺北市,液化石油氣,機車重型,0
202102,臺北市,液化石油氣,機車輕型,0
202102,臺北市,電能,大客車,0
202102,臺北市,電能,大貨車,0
202102,臺北市,電能,小客車,169
202102,臺北市,電能,小貨車,2
202102,臺北市,電能,特種車,0
202102,臺北市,電能,機車重型,184
202102,臺北市,電能,機車輕型,9
202102,臺北市,電能(增程),大客車,0
202102,臺北市,電能(增程),大貨車,0
202102,臺北市,電能(增程),小客車,1
202102,臺北市,電能(增程),小貨車,0
202102,臺北市,電能(增程),特種車,0
202102,臺北市,電能(增程),機車重型,0
202102,臺北市,電能(增程),機車輕型,0
202102,臺北市,電能/汽油,大客車,0
202102,臺北市,電能/汽油,大貨車,0
202102,臺北市,電能/汽油,小客車,8
202102,臺北市,電能/汽油,小貨車,0
202102,臺北市,電能/汽油,特種車,0
202102,臺北市,電能/汽油,機車重型,0
202102,臺北市,電能/汽油,機車輕型,0
202102,臺北市,電能/柴油,大客車,0
202102,臺北市,電能/柴油,大貨車,0
202102,臺北市,電能/柴油,小客車,0
202102,臺北市,電能/柴油,小貨車,0
202102,臺北市,電能/柴油,特種車,0
202102,臺北市,電能/柴油,機車重型,0
202102,臺北市,電能/柴油,機車輕型,0
202102,臺北市,總計,大客車,22
202102,臺北市,總計,大貨車,33
202102,臺北市,總計,小客車,3953
202102,臺北市,總計,小貨車,379
202102,臺北市,總計,特種車,33
202102,臺北市,總計,機車重型,2822
202102,臺北市,總計,機車輕型,9
202103,臺北市,汽油,大客車,0
202103,臺北市,汽油,大貨車,0
202103,臺北市,汽油,小客車,4799
202103,臺北市,汽油,小貨車,370
202103,臺北市,汽油,特種車,3
202103,臺北市,汽油,機車重型,3957
202103,臺北市,汽油,機車輕型,0
202103,臺北市,汽油(油電),大客車,0
202103,臺北市,汽油(油電),大貨車,0
202103,臺北市,汽油(油電),小客車,1408
202103,臺北市,汽油(油電),小貨車,0
202103,臺北市,汽油(油電),特種車,1
202103,臺北市,汽油(油電),機車重型,0
202103,臺北市,汽油(油電),機車輕型,0
202103,臺北市,汽油/LPG,大客車,0
202103,臺北市,汽油/LPG,大貨車,0
202103,臺北市,汽油/LPG,小客車,0
202103,臺北市,汽油/LPG,小貨車,0
202103,臺北市,汽油/LPG,特種車,0
202103,臺北市,汽油/LPG,機車重型,0
202103,臺北市,汽油/LPG,機車輕型,0
202103,臺北市,汽油/電能,大客車,0
202103,臺北市,汽油/電能,大貨車,0
202103,臺北市,汽油/電能,小客車,4
202103,臺北市,汽油/電能,小貨車,0
202103,臺北市,汽油/電能,特種車,0
202103,臺北市,汽油/電能,機車重型,0
202103,臺北市,汽油/電能,機車輕型,0
202103,臺北市,柴油,大客車,20
202103,臺北市,柴油,大貨車,41
202103,臺北市,柴油,小客車,201
202103,臺北市,柴油,小貨車,368
202103,臺北市,柴油,特種車,24
202103,臺北市,柴油,機車重型,0
202103,臺北市,柴油,機車輕型,0
202103,臺北市,柴油(油電),大客車,0
202103,臺北市,柴油(油電),大貨車,0
202103,臺北市,柴油(油電),小客車,5
202103,臺北市,柴油(油電),小貨車,0
202103,臺北市,柴油(油電),特種車,0
202103,臺北市,柴油(油電),機車重型,0
202103,臺北市,柴油(油電),機車輕型,0
202103,臺北市,柴油/電能,大客車,0
202103,臺北市,柴油/電能,大貨車,1
202103,臺北市,柴油/電能,小客車,0
202103,臺北市,柴油/電能,小貨車,0
202103,臺北市,柴油/電能,特種車,0
202103,臺北市,柴油/電能,機車重型,0
202103,臺北市,柴油/電能,機車輕型,0
202103,臺北市,液化石油氣,大客車,0
202103,臺北市,液化石油氣,大貨車,0
202103,臺北市,液化石油氣,小客車,0
202103,臺北市,液化石油氣,小貨車,0
202103,臺北市,液化石油氣,特種車,0
202103,臺北市,液化石油氣,機車重型,0
202103,臺北市,液化石油氣,機車輕型,0
202103,臺北市,電能,大客車,0
202103,臺北市,電能,大貨車,0
202103,臺北市,電能,小客車,253
202103,臺北市,電能,小貨車,0
202103,臺北市,電能,特種車,0
202103,臺北市,電能,機車重型,648
202103,臺北市,電能,機車輕型,174
202103,臺北市,電能(增程),大客車,0
202103,臺北市,電能(增程),大貨車,0
202103,臺北市,電能(增程),小客車,2
202103,臺北市,電能(增程),小貨車,0
202103,臺北市,電能(增程),特種車,0
202103,臺北市,電能(增程),機車重型,0
202103,臺北市,電能(增程),機車輕型,0
202103,臺北市,電能/汽油,大客車,0
202103,臺北市,電能/汽油,大貨車,0
202103,臺北市,電能/汽油,小客車,21
202103,臺北市,電能/汽油,小貨車,0
202103,臺北市,電能/汽油,特種車,0
202103,臺北市,電能/汽油,機車重型,0
202103,臺北市,電能/汽油,機車輕型,0
202103,臺北市,電能/柴油,大客車,0
202103,臺北市,電能/柴油,大貨車,0
202103,臺北市,電能/柴油,小客車,0
202103,臺北市,電能/柴油,小貨車,0
202103,臺北市,電能/柴油,特種車,0
202103,臺北市,電能/柴油,機車重型,0
202103,臺北市,電能/柴油,機車輕型,0
202103,臺北市,總計,大客車,20
202103,臺北市,總計,大貨車,42
202103,臺北市,總計,小客車,6693
202103,臺北市,總計,小貨車,738
202103,臺北市,總計,特種車,28
202103,臺北市,總計,機車重型,4605
202103,臺北市,總計,機車輕型,174
202104,臺北市,汽油,大客車,0
202104,臺北市,汽油,大貨車,0
202104,臺北市,汽油,小客車,4132
202104,臺北市,汽油,小貨車,345
202104,臺北市,汽油,特種車,16
202104,臺北市,汽油,機車重型,3305
202104,臺北市,汽油,機車輕型,4
202104,臺北市,汽油(油電),大客車,0
202104,臺北市,汽油(油電),大貨車,0
202104,臺北市,汽油(油電),小客車,1296
202104,臺北市,汽油(油電),小貨車,0
202104,臺北市,汽油(油電),特種車,0
202104,臺北市,汽油(油電),機車重型,0
202104,臺北市,汽油(油電),機車輕型,0
202104,臺北市,汽油/LPG,大客車,0
202104,臺北市,汽油/LPG,大貨車,0
202104,臺北市,汽油/LPG,小客車,0
202104,臺北市,汽油/LPG,小貨車,0
202104,臺北市,汽油/LPG,特種車,0
202104,臺北市,汽油/LPG,機車重型,0
202104,臺北市,汽油/LPG,機車輕型,0
202104,臺北市,汽油/電能,大客車,0
202104,臺北市,汽油/電能,大貨車,0
202104,臺北市,汽油/電能,小客車,9
202104,臺北市,汽油/電能,小貨車,0
202104,臺北市,汽油/電能,特種車,2
202104,臺北市,汽油/電能,機車重型,0
202104,臺北市,汽油/電能,機車輕型,0
202104,臺北市,柴油,大客車,42
202104,臺北市,柴油,大貨車,66
202104,臺北市,柴油,小客車,139
202104,臺北市,柴油,小貨車,361
202104,臺北市,柴油,特種車,7
202104,臺北市,柴油,機車重型,0
202104,臺北市,柴油,機車輕型,0
202104,臺北市,柴油(油電),大客車,0
202104,臺北市,柴油(油電),大貨車,0
202104,臺北市,柴油(油電),小客車,14
202104,臺北市,柴油(油電),小貨車,0
202104,臺北市,柴油(油電),特種車,0
202104,臺北市,柴油(油電),機車重型,0
202104,臺北市,柴油(油電),機車輕型,0
202104,臺北市,柴油/電能,大客車,0
202104,臺北市,柴油/電能,大貨車,0
202104,臺北市,柴油/電能,小客車,0
202104,臺北市,柴油/電能,小貨車,0
202104,臺北市,柴油/電能,特種車,0
202104,臺北市,柴油/電能,機車重型,0
202104,臺北市,柴油/電能,機車輕型,0
202104,臺北市,液化石油氣,大客車,0
202104,臺北市,液化石油氣,大貨車,0
202104,臺北市,液化石油氣,小客車,0
202104,臺北市,液化石油氣,小貨車,0
202104,臺北市,液化石油氣,特種車,0
